date,open,high,low,close,volume,unadjustedVolume,change,changePercent,label,changeOverTime
"2016-11-18,45.5611,45.8968,45.0379,45.6697,7795053,7795053,0.424513,0.938,""Nov 18, 16"",1.4735393997822708"
"2016-11-21,45.8671,46.1534,45.3636,45.492,6651810,6651810,-0.177704,-0.389,""Nov 21, 16"",1.4639149014531527"
"2016-11-22,45.4426,46.3509,45.3636,45.492,5781259,5781259,0,0,""Nov 22, 16"",1.4639149014531527"
"2016-11-23,45.4624,45.798,45.1168,45.7487,5160176,5160176,0.256684,0.564,""Nov 23, 16"",1.4778181581840732"
"2016-11-25,45.7487,46.262,45.7092,46.2225,2426632,2426632,0.473875,1.036,""Nov 25, 16"",1.5034798762951367"
"2016-11-28,46.0448,46.2867,45.0773,45.9066,7369639,7369639,-0.315917,-0.683,""Nov 28, 16"",1.4863702588378025"
"2016-11-29,45.9955,46.5385,45.5808,46.2917,4885442,4885442,0.385023,0.839,""Nov 29, 16"",1.5072278520091207"
"2016-11-30,45.5512,46.262,44.8404,45.8474,7904220,7904220,-0.444256,-0.96,""Nov 30, 16"",1.4831638981113886"
"2016-12-01,45.6105,46.4891,45.0773,45.1662,7435186,7435186,-0.681197,-1.486,""Dec 1, 16"",1.4462690851581246"
"2016-12-02,45.5019,46.262,45.3242,45.5117,6505099,6505099,0.345534,0.765,""Dec 2, 16"",1.4649818829786656"
"2016-12-05,45.8573,45.9462,44.9984,45.1366,5256443,5256443,-0.375152,-0.824,""Dec 5, 16"",1.4446659047949175"
"2016-12-06,45.571,45.956,45.334,45.8375,5334516,5334516,0.700942,1.553,""Dec 6, 16"",1.4826276992736942"
"2016-12-07,46.0152,48.3106,45.9264,48.0292,10210334,10210334,2.1917,4.781,""Dec 7, 16"",1.6013334560993973"
"2016-12-08,47.9798,47.9798,47.0913,47.4368,6239952,6239952,-0.592345,-1.233,""Dec 8, 16"",1.569248184235754"
"2016-12-09,48.6413,49.9938,48.118,49.0066,9850774,9850774,1.5697,3.309,""Dec 9, 16"",1.6542709049844826"
"2016-12-12,48.5327,48.7104,46.8346,46.9827,8643546,8643546,-2.0238,-4.13,""Dec 12, 16"",1.5446534476502034"
"2016-12-13,47.3283,47.8712,47.1012,47.2295,6147695,6147695,0.246809,0.525,""Dec 13, 16"",1.5580205055434295"
"2016-12-14,47.2295,48.1279,47.195,47.3085,5293889,5293889,0.07898,0.167,""Dec 14, 16"",1.562299263945232"
"2016-12-15,47.4862,49.3126,47.4862,47.6837,7530837,7530837,0.375151,0.793,""Dec 15, 16"",1.582620658278856"
"2016-12-16,47.9897,48.4438,46.9531,47.0222,9299673,9299673,-0.661451,-1.387,""Dec 16, 16"",1.5467928268511044"
"2016-12-19,47.2789,47.9798,47.1308,47.9601,4729855,4729855,0.937877,1.995,""Dec 19, 16"",1.5975908965352887"
"2016-12-20,47.8811,48.8683,47.8811,48.5919,4814999,4814999,0.631833,1.317,""Dec 20, 16"",1.6318101314499576"
"2016-12-21,48.7104,49.2632,48.6018,48.8387,3827868,3827868,0.246812,0.508,""Dec 21, 16"",1.6451771893431837"
"2016-12-22,48.7203,48.819,47.8416,48.0687,3618731,3618731,-0.770048,-1.577,""Dec 22, 16"",1.6034728353002983"
"2016-12-23,47.9897,48.2168,47.6689,47.8614,2915271,2915271,-0.20732,-0.431,""Dec 23, 16"",1.5922451566079738"
"2016-12-27,47.6738,48.2957,47.5257,47.9897,2797847,2797847,0.128341,0.268,""Dec 27, 16"",1.5991940768984958"
"2016-12-28,48.1082,48.2069,47.0025,47.0617,4153630,4153630,-0.928007,-1.934,""Dec 28, 16"",1.5489322060520059"
"2016-12-29,47.19,47.3875,46.3608,46.6471,3709262,3709262,-0.41464,-0.881,""Dec 29, 16"",1.5264768486673563"
"2016-12-30,46.8149,47.0518,45.877,46.0942,4495016,4495016,-0.552852,-1.185,""Dec 30, 16"",1.4965309560046145"
"2017-01-03,46.6767,46.7359,45.5463,45.7092,6737752,6737752,-0.385024,-0.835,""Jan 3, 17"",1.4756787789831722"
"2017-01-04,46.035,46.8297,45.7585,46.1041,5859604,5859604,0.394896,0.864,""Jan 4, 17"",1.497067154842309"
"2017-01-05,45.9264,46.3311,45.028,45.3044,6825316,6825316,-0.799664,-1.734,""Jan 5, 17"",1.453754204286341"
"2017-01-06,45.2649,46.1238,44.8898,45.6203,7260197,7260197,0.315916,0.697,""Jan 6, 17"",1.4708638217436754"
"2017-01-09,45.4229,46.7359,45.1958,46.4792,4739142,4739142,0.858898,1.883,""Jan 9, 17"",1.517383133026057"
"2017-01-10,46.4002,47.891,46.3706,47.8614,7483764,7483764,1.3821,2.974,""Jan 10, 17"",1.5922451566079738"
"2017-01-11,48.661,49.2632,47.4862,48.0193,6925770,6925770,0.157958,0.33,""Jan 11, 17"",1.600797257261703"
"2017-01-12,48.0489,48.3747,46.2423,47.4862,5448098,5448098,-0.53311,-1.11,""Jan 12, 17"",1.5719237622743494"
"2017-01-13,47.5454,47.812,46.9334,47.042,3541980,3541980,-0.444258,-0.936,""Jan 13, 17"",1.5478652245264932"
"2017-01-17,46.9531,47.1407,46.0745,46.1534,5350794,5350794,-0.888514,-1.889,""Jan 17, 17"",1.4997373167310284"
"2017-01-18,46.789,47.19,46.0547,47.0321,5176524,5176524,0.878643,1.904,""Jan 18, 17"",1.5473290256887988"
"2017-01-19,47.0321,47.4763,46.2818,46.6569,3729315,3729315,-0.375151,-0.798,""Jan 19, 17"",1.5270076313551748"
"2017-01-20,46.9334,47.5454,46.6372,47.3875,5611793,5611793,0.730557,1.566,""Jan 20, 17"",1.5665780223470345"
"2017-01-23,47.2888,47.4763,46.1534,46.341,4284196,4284196,-1.0465,-2.208,""Jan 23, 17"",1.5098980138978406"
"2017-01-24,46.4496,47.19,46.2028,46.9334,4926677,4926677,0.592344,1.278,""Jan 24, 17"",1.5419832857614835"
"2017-01-25,47.2888,47.5948,47.0025,47.2986,5139002,5139002,0.365278,0.778,""Jan 25, 17"",1.5617630651075376"
"2017-01-26,47.812,49.0757,47.7133,48.9572,10332849,10332849,1.6586,3.507,""Jan 26, 17"",1.6515953269458872"
"2017-01-27,49.362,49.362,46.1238,46.3509,19411050,19411050,-2.6063,-5.324,""Jan 27, 17"",1.510434212735535"
"2017-01-30,45.0379,45.334,43.3003,44.327,16786050,16786050,-2.0238,-4.366,""Jan 30, 17"",1.4008167554012554"
"2017-01-31,44.2184,44.2678,43.1838,43.6853,11719842,11719842,-0.641706,-1.448,""Jan 31, 17"",1.3660613216488926"
"2017-02-01,44.179,44.4258,43.3497,43.4879,7955513,7955513,-0.197447,-0.452,""Feb 1, 17"",1.3553698417942623"
"2017-02-02,43.0535,43.9519,43.014,43.4484,7607665,7607665,-0.03949,-0.091,""Feb 2, 17"",1.3532304625933609"
"2017-02-03,43.7446,43.9815,43.2043,43.636,6357916,6357916,0.187575,0.432,""Feb 3, 17"",1.363391159760173"
"2017-02-06,44.2283,45.0181,44.1691,44.7219,6496054,6496054,1.086,2.489,""Feb 6, 17"",1.422205131260392"
"2017-02-07,45.1662,45.5414,44.4356,44.5936,6119960,6119960,-0.128341,-0.287,""Feb 7, 17"",1.41525621096987"
"2017-02-08,44.6825,44.6825,43.942,44.485,4330414,4330414,-0.108597,-0.244,""Feb 8, 17"",1.4093742722048603"
"2017-02-09,44.5938,46.1067,44.4652,45.8108,7089902,7089902,1.3258,2.98,""Feb 9, 17"",1.4811815872568825"
"2017-02-10,46.1275,46.2066,45.6822,45.9592,4040567,4040567,0.148416,0.324,""Feb 10, 17"",1.4892191536724206"
"2017-02-13,46.0681,47.2752,46.0087,46.9091,6158580,6158580,0.949857,2.067,""Feb 13, 17"",1.5406671613416887"
"2017-02-14,46.7607,46.7805,45.9592,46.078,6271654,6271654,-0.831124,-1.772,""Feb 14, 17"",1.4956535397247515"
"2017-02-15,47.0872,47.5423,46.4342,47.0377,8394814,8394814,0.959752,2.083,""Feb 15, 17"",1.547632330081838"
"2017-02-16,46.9982,47.1466,46.167,46.4738,5681810,5681810,-0.56398,-1.199,""Feb 16, 17"",1.5170906609327692"
"2017-02-17,46.3352,46.6024,45.9395,46.4144,4581604,4581604,-0.059365,-0.128,""Feb 17, 17"",1.513873467906604"
"2017-02-21,46.5133,46.7706,46.0911,46.3154,4672031,4672031,-0.098943,-0.213,""Feb 21, 17"",1.5085114795296612"
"2017-02-22,46.0087,46.2066,45.3854,45.8306,5799646,5799646,-0.484823,-1.047,""Feb 22, 17"",1.482253984932271"
"2017-02-23,45.9296,46.8201,45.4052,45.6129,5246985,5246985,-0.217677,-0.475,""Feb 23, 17"",1.4704630266528738"
"2017-02-24,45.514,45.8108,45.0984,45.791,4489590,4489590,0.1781,0.39,""Feb 24, 17"",1.480109189581494"
"2017-02-27,45.6921,45.8702,45.1974,45.8306,4130975,4130975,0.039577,0.086,""Feb 27, 17"",1.482253984932271"
"2017-02-28,45.8306,46.2263,45.5437,45.8702,4935590,4935590,0.039578,0.086,""Feb 28, 17"",1.4843987802830478"
"2017-03-01,46.2957,47.6264,46.2066,46.5925,8278935,8278935,0.722288,1.575,""Mar 1, 17"",1.5235196308352246"
"2017-03-02,46.1769,46.2462,45.1578,45.237,7590676,7590676,-1.3555,-2.909,""Mar 2, 17"",1.4501037192701196"
"2017-03-03,45.3656,46.7607,45.2864,46.3253,7259147,7259147,1.0884,2.406,""Mar 3, 17"",1.5090476783673556"
"2017-03-06,45.9197,46.1868,43.9111,44.8313,11336565,11336565,-1.494,-3.225,""Mar 6, 17"",1.4281303992244072"
"2017-03-07,44.5444,44.7521,44.0892,44.3663,4565315,4565315,-0.465035,-1.037,""Mar 7, 17"",1.4029453023024054"
"2017-03-08,44.3168,44.8214,44.1258,44.4157,5521109,5521109,0.049472,0.112,""Mar 8, 17"",1.4056208803410009"
"2017-03-09,44.0299,44.4553,42.7931,42.8722,9330139,9330139,-1.5435,-3.475,""Mar 9, 17"",1.322022607009581"
"2017-03-10,43.0008,43.4857,42.516,43.4362,6842316,6842316,0.563976,1.315,""Mar 10, 17"",1.3525696923085255"
"2017-03-13,43.268,43.6539,41.8135,41.9224,8882287,8882287,-1.5138,-3.485,""Mar 13, 17"",1.2705800154901887"
"2017-03-14,41.6156,41.6552,40.4085,40.7746,10208460,10208460,-1.1477,-2.738,""Mar 14, 17"",1.2084134472169112"
"2017-03-15,40.0721,41.7443,39.7851,41.6453,13986198,13986198,0.870703,2.135,""Mar 15, 17"",1.2555718641846256"
"2017-03-16,41.7344,41.9026,41.0121,41.6849,7058267,7058267,0.039577,0.095,""Mar 16, 17"",1.2577166595354026"
"2017-03-17,41.5563,41.768,41.1605,41.2792,10185798,10185798,-0.405669,-0.973,""Mar 17, 17"",1.2357433394896904"
"2017-03-20,41.7344,41.9669,41.0121,41.2594,6229799,6229799,-0.019788,-0.048,""Mar 20, 17"",1.2346709418143018"
"2017-03-21,41.4375,41.5365,39.9138,39.993,7938673,7938673,-1.2665,-3.07,""Mar 21, 17"",1.1660808197884454"
"2017-03-22,39.3597,40.1216,38.7957,39.9237,9943032,9943032,-0.069259,-0.173,""Mar 22, 17"",1.1623274279245852"
"2017-03-23,40.27,41.4177,40.0523,40.9725,9516585,9516585,1.0488,2.627,""Mar 23, 17"",1.2191320078209202"
"2017-03-24,41.2495,41.6206,40.9824,41.2891,6596629,6596629,0.316619,0.773,""Mar 24, 17"",1.2362795383273844"
"2017-03-27,40.6361,41.4474,40.1315,41.299,6050846,6050846,0.009895,0.024,""Mar 27, 17"",1.2368157371650788"
"2017-03-28,41.3881,42.4764,41.111,42.1499,6185811,6185811,0.850914,2.06,""Mar 28, 17"",1.2829017564574048"
"2017-03-29,42.239,42.3082,41.4276,41.5167,5331362,5331362,-0.633238,-1.502,""Mar 29, 17"",1.2486066954444763"
"2017-03-30,41.4079,42.1895,41.3485,42.0906,3681356,3681356,0.573873,1.382,""Mar 30, 17"",1.279689979581115"
"2017-03-31,41.9224,42.4863,41.8279,41.8531,5427748,5427748,-0.237466,-0.564,""Mar 31, 17"",1.2668266236263288"
"2017-04-03,41.8828,42.1202,41.1852,42.0015,5764716,5764716,0.148415,0.355,""Apr 3, 17"",1.274864190041867"
"2017-04-04,41.6453,41.7838,40.3887,40.4679,7254678,7254678,-1.5336,-3.651,""Apr 4, 17"",1.1918021155481415"
"2017-04-05,40.7152,41.6849,40.6262,40.8736,7012673,7012673,0.405668,1.002,""Apr 5, 17"",1.213775435593854"
"2017-04-06,40.9626,41.5167,40.7251,41.2792,3627608,3627608,0.405668,0.992,""Apr 6, 17"",1.2357433394896904"
"2017-04-07,41.0912,41.6552,40.8439,41.3683,4136988,4136988,0.089049,0.216,""Apr 7, 17"",1.2405691290289382"
"2017-04-10,41.3683,42.2192,41.1803,41.8729,4650522,4650522,0.504611,1.22,""Apr 10, 17"",1.2678990213017176"
"2017-04-11,42.328,43.4857,41.9639,43.4659,10269604,10269604,1.593,3.804,""Apr 11, 17"",1.354178288821608"
"2017-04-12,44.3168,44.8709,43.3669,43.4956,9991117,9991117,0.029684,0.068,""Apr 12, 17"",1.355786885334691"
"2017-04-13,43.4857,43.5549,42.8772,42.892,5504930,5504930,-0.603556,-1.388,""Apr 13, 17"",1.3230950046849699"
"2017-04-17,43.0107,43.7825,42.9019,43.7627,4563213,4563213,0.870703,2.03,""Apr 17, 17"",1.370253421652684"
"2017-04-18,43.5648,44.0595,42.9415,43.3471,5809175,5809175,-0.415563,-0.95,""Apr 18, 17"",1.3477439027692772"
"2017-04-19,43.6044,44.3019,43.4362,43.9309,6573440,6573440,0.583767,1.347,""Apr 19, 17"",1.3793633857436103"
"2017-04-20,44.2376,44.9006,44.0892,44.7422,4956478,4956478,0.811335,1.847,""Apr 20, 17"",1.423304609685159"
"2017-04-21,45.0193,45.0193,44.5097,44.673,5535986,5535986,-0.069259,-0.155,""Apr 21, 17"",1.4195566339711754"
"2017-04-24,45.0193,45.9494,44.9896,45.9494,6335303,6335303,1.2764,2.857,""Apr 24, 17"",1.4886883709846017"
"2017-04-25,46.3056,46.8893,45.89,46.1176,5960573,5960573,0.168205,0.366,""Apr 25, 17"",1.4977983350755284"
"2017-04-26,46.0186,46.4045,45.7515,45.9098,6027630,6027630,-0.207782,-0.451,""Apr 26, 17"",1.4865435756338248"
"2017-04-27,43.4461,43.7429,41.9619,43.5153,18988577,18988577,-2.3944,-5.216,""Apr 27, 17"",1.356853866860204"
"2017-04-28,43.5549,43.5945,42.1103,42.1697,13357971,13357971,-1.3456,-3.092,""Apr 28, 17"",1.2839741541327931"
"2017-05-01,42.3082,42.5061,41.5662,41.6354,8591384,8591384,-0.534296,-1.267,""May 1, 17"",1.2550356653469312"
"2017-05-02,41.6156,43.4461,41.6057,43.4065,9402465,9402465,1.7711,4.254,""May 2, 17"",1.350961095795443"
"2017-05-03,43.2086,43.7033,42.9613,43.456,5144318,5144318,0.049471,0.114,""May 3, 17"",1.353642089983914"
"2017-05-04,43.7132,43.921,42.7386,43.4461,4476053,4476053,-0.009895,-0.023,""May 4, 17"",1.35310589114622"
"2017-05-05,43.5351,44.0496,43.3076,44.0397,5462793,5462793,0.593661,1.366,""May 5, 17"",1.3852561568083714"
"2017-05-08,44.1288,44.5691,44.0447,44.4652,6190660,6190660,0.425457,0.966,""May 8, 17"",1.4083018745294722"
"2017-05-09,44.9203,46.8003,44.7719,46.5826,11116806,11116806,2.1174,4.762,""May 9, 17"",1.5229834319975302"
"2017-05-10,46.5331,47.2752,46.1769,46.8003,7379826,7379826,0.217675,0.467,""May 10, 17"",1.5347743902769277"
"2017-05-11,46.7112,46.7409,45.1677,46.0483,6086339,6086339,-0.751971,-1.607,""May 11, 17"",1.4940449432116685"
"2017-05-12,45.8698,46.0483,45.3443,45.4435,3888691,3888691,-0.604841,-1.313,""May 12, 17"",1.4612880687634389"
"2017-05-15,45.3146,46.5937,45.3046,46.2863,5534522,5534522,0.842833,1.855,""May 15, 17"",1.506935379915833"
"2017-05-16,46.3954,46.7354,44.3627,46.5441,4627800,4627800,0.257806,0.557,""May 16, 17"",1.520898214295386"
"2017-05-17,45.8599,46.1673,44.5015,44.5411,6906735,6906735,-2.003,-4.303,""May 17, 17"",1.4124127322851279"
"2017-05-18,44.0255,45.0171,44.0057,44.2734,6626694,6626694,-0.267723,-0.601,""May 18, 17"",1.3979136990678807"
"2017-05-19,44.4221,44.9973,44.3627,44.8386,6736688,6736688,0.565193,1.277,""May 19, 17"",1.4285257781653333"
"2017-05-22,44.9477,45.8599,44.9477,45.8203,4428568,4428568,0.98165,2.189,""May 22, 17"",1.4816961214950741"
"2017-05-23,45.8797,46.2962,45.5525,46.2665,3008501,3008501,0.446204,0.974,""May 23, 17"",1.5058629822404446"
"2017-05-24,46.3458,47.03,46.2565,46.3755,3890095,3890095,0.109073,0.236,""May 24, 17"",1.511766585604957"
"2017-05-25,46.5937,47.7141,46.4251,47.615,5441804,5441804,1.2395,2.673,""May 25, 17"",1.5788997633142505"
"2017-05-26,47.3869,48.4082,47.3268,48.3289,5979329,5979329,0.713927,1.499,""May 26, 17"",1.617565657276868"
"2017-05-30,47.9125,48.1678,47.3869,47.5555,5512854,5512854,-0.77342,-1.6,""May 30, 17"",1.5756771541382093"
"2017-05-31,47.7935,48.0711,47.1291,48.0017,4486131,4486131,0.446203,0.938,""May 31, 17"",1.5998440148835797"
"2017-06-01,48.0909,48.9437,47.8926,48.6363,4421404,4421404,0.634603,1.322,""Jun 1, 17"",1.6342149019947678"
"2017-06-02,49.142,50.0443,48.9536,49.1023,7708567,7708567,0.466036,0.958,""Jun 2, 17"",1.659454160415527"
"2017-06-05,49.1123,49.5287,48.9833,49.3205,5466685,5466685,0.218143,0.444,""Jun 5, 17"",1.6712721994443032"
"2017-06-06,49.0528,49.6774,48.904,49.3205,4473456,4473456,0,0,""Jun 6, 17"",1.6712721994443032"
"2017-06-07,49.023,50.4806,48.3884,50.431,7078405,7078405,1.1106,2.252,""Jun 7, 17"",1.7314185438139442"
"2017-06-08,50.431,51.4325,49.9848,50.9962,6544348,6544348,0.565194,1.121,""Jun 8, 17"",1.7620306229113971"
"2017-06-09,51.1747,51.5118,49.8262,49.846,7204319,7204319,-1.1502,-2.255,""Jun 9, 17"",1.699734067041103"
"2017-06-12,49.6774,49.7964,47.6943,49.0627,8597891,8597891,-0.783337,-1.572,""Jun 12, 17"",1.65730936506475"
"2017-06-13,49.142,49.489,48.4281,49.0329,5153327,5153327,-0.029747,-0.061,""Jun 13, 17"",1.6556953524017914"
"2017-06-14,49.2213,49.3602,48.4777,48.9734,4027798,4027798,-0.059493,-0.121,""Jun 14, 17"",1.6524727432257504"
"2017-06-15,48.7255,48.904,47.962,48.6958,4579626,4579626,-0.277639,-0.567,""Jun 15, 17"",1.637437511170809"
"2017-06-16,48.4876,49.0329,48.2099,48.3785,6622111,6622111,-0.3173,-0.652,""Jun 16, 17"",1.6202520676152152"
"2017-06-19,48.7156,49.3006,48.4033,49.2412,4104267,4104267,0.862662,1.783,""Jun 19, 17"",1.6669771925928734"
"2017-06-20,48.8049,48.9437,47.6051,47.6249,6035053,6035053,-1.6163,-3.282,""Jun 20, 17"",1.5794359621519445"
"2017-06-21,47.9224,48.2298,47.7241,48.0215,3469517,3469517,0.396628,0.833,""Jun 21, 17"",1.6009164125589685"
"2017-06-22,50.0741,50.1336,48.3785,48.557,9792147,9792147,0.535445,1.115,""Jun 22, 17"",1.6299198951433385"
"2017-06-23,48.5867,48.6859,48.0612,48.2198,12682001,12682001,-0.337133,-0.694,""Jun 23, 17"",1.6116566377624801"
"2017-06-26,48.3983,49.3601,48.1256,48.3686,3992866,3992866,0.148734,0.308,""Jun 26, 17"",1.6197158687775208"
"2017-06-27,48.1901,49.137,48.0909,48.0909,4264403,4264403,-0.277638,-0.574,""Jun 27, 17"",1.6046752205727035"
"2017-06-28,48.4082,49.3756,48.3983,48.8346,4259721,4259721,0.743675,1.546,""Jun 28, 17"",1.6449551271982799"
"2017-06-29,48.8644,49.2659,48.4082,49.2015,6170117,6170117,0.366879,0.751,""Jun 29, 17"",1.664826981092221"
"2017-06-30,49.499,50.084,49.1817,49.8956,6618701,6618701,0.694095,1.411,""Jun 30, 17"",1.70242047737945"
"2017-07-03,50.3517,50.8475,49.9452,49.965,2906524,2906524,0.069411,0.139,""Jul 3, 17"",1.7061792853931856"
"2017-07-05,50.0146,51.1103,49.7568,50.8277,5157516,5157516,0.862663,1.727,""Jul 5, 17"",1.752904410370844"
"2017-07-06,50.5401,52.1365,50.431,51.611,7021422,7021422,0.783336,1.541,""Jul 6, 17"",1.7953291123471968"
"2017-07-07,51.8589,52.9298,51.7399,52.5827,6596952,6596952,0.971734,1.883,""Jul 7, 17"",1.8479578406893675"
"2017-07-10,52.5332,52.7116,51.7895,52.2159,4600014,4600014,-0.366879,-0.698,""Jul 10, 17"",1.8280914029453024"
"2017-07-11,52.1365,52.2159,51.0359,51.1747,4545699,4545699,-1.0411,-1.994,""Jul 11, 17"",1.7716984504395203"
"2017-07-12,52.672,53.371,52.0076,53.3462,8348363,8348363,2.1715,4.243,""Jul 12, 17"",1.8893101449903325"
"2017-07-13,52.9496,54.0205,52.7017,53.3562,5346686,5346686,0.009916,0.019,""Jul 13, 17"",1.889851759977902"
"2017-07-14,53.3462,53.8222,52.8901,53.7627,4537895,4537895,0.406541,0.762,""Jul 14, 17"",1.9118684092226204"
"2017-07-17,53.7528,53.8222,53.3958,53.4156,3727804,3727804,-0.347048,-0.646,""Jul 17, 17"",1.8930689530040672"
"2017-07-18,53.376,53.3859,52.5728,52.7017,4101431,4101431,-0.713928,-1.337,""Jul 18, 17"",1.8544030590414498"
"2017-07-19,51.8192,52.7414,51.3433,52.1663,5774713,5774713,-0.535445,-1.016,""Jul 19, 17"",1.8254049926069555"
"2017-07-20,52.2753,52.3348,51.6606,51.8986,4836234,4836234,-0.267721,-0.513,""Jul 20, 17"",1.810905959389708"
"2017-07-21,51.6903,52.1068,51.0161,51.4722,4544423,4544423,-0.426374,-0.822,""Jul 21, 17"",1.787811496319726"
"2017-07-24,51.3532,51.5912,50.8078,50.8475,4876393,4876393,-0.624688,-1.214,""Jul 24, 17"",1.753976808046232"
"2017-07-25,51.0656,51.4623,50.1187,50.1831,4484890,4484890,-0.664348,-1.307,""Jul 25, 17"",1.7179919082720858"
"2017-07-26,50.203,50.7335,49.5882,50.5798,4776112,4776112,0.396626,0.79,""Jul 26, 17"",1.7394777748289851"
"2017-07-27,49.9154,49.9154,48.3388,49.5783,10260337,10260337,-1.0015,-1.98,""Jul 27, 17"",1.6852350338238558"
"2017-07-28,48.6066,50.2426,48.319,50.0642,9153445,9153445,0.485868,0.98,""Jul 28, 17"",1.711552106069879"
"2017-07-31,50.4211,50.7979,49.613,50.0146,6062854,6062854,-0.049578,-0.099,""Jul 31, 17"",1.7088656957315322"
"2017-08-01,50.6988,51.5614,49.8992,50.6293,5045298,5045298,0.614772,1.229,""Aug 1, 17"",1.742158769017456"
"2017-08-02,50.4608,50.7483,49.4791,50.0245,4679746,4679746,-0.604856,-1.195,""Aug 2, 17"",1.7094018945692266"
"2017-08-03,50.1336,50.7632,49.9353,50.1236,3231366,3231366,0.099156,0.198,""Aug 3, 17"",1.7147692990960448"
"2017-08-04,50.2426,50.4905,49.9602,50.3715,2993515,2993515,0.247892,0.495,""Aug 4, 17"",1.7281959346379032"
"2017-08-07,50.3914,50.6988,50.0344,50.1534,3016726,3016726,-0.218145,-0.433,""Aug 7, 17"",1.7163833117590028"
"2017-08-08,50.2526,50.3517,49.4692,49.5783,4274416,4274416,-0.575109,-1.147,""Aug 8, 17"",1.6852350338238558"
"2017-08-09,49.3205,49.499,48.8148,48.9833,5020809,5020809,-0.594939,-1.2,""Aug 9, 17"",1.6530089420634448"
"2017-08-10,48.7151,49.0231,47.8805,48.2382,5441375,5441375,-0.745197,-1.521,""Aug 10, 17"",1.6126532093396087"
"2017-08-11,48.1885,48.4716,47.1353,48.0394,5610688,5610688,-0.198715,-0.412,""Aug 11, 17"",1.6018859033867185"
"2017-08-14,48.5462,48.8542,48.1885,48.4965,2996459,2996459,0.457045,0.951,""Aug 14, 17"",1.6266431244685402"
"2017-08-15,48.4468,48.6853,48.0394,48.2083,3149638,3149638,-0.288136,-0.594,""Aug 15, 17"",1.6110337805267747"
"2017-08-16,48.3276,48.417,47.9599,48.0991,4187330,4187330,-0.109294,-0.227,""Aug 16, 17"",1.605119344862511"
"2017-08-17,47.9401,48.0295,45.5008,45.7343,10304207,10304207,-2.3647,-4.916,""Aug 17, 17"",1.4770382326019724"
"2017-08-18,46.0026,46.0026,45.1481,45.2574,6242763,6242763,-0.476915,-1.043,""Aug 18, 17"",1.4512086138447622"
"2017-08-21,45.4363,45.794,45.1183,45.4164,4353949,4353949,0.158972,0.351,""Aug 21, 17"",1.4598202921471244"
"2017-08-22,45.5555,45.635,45.0339,45.1183,4019715,4019715,-0.298073,-0.656,""Aug 22, 17"",1.4436747493676643"
"2017-08-23,44.8799,44.9525,43.2405,43.6876,8159201,8159201,-1.4308,-3.171,""Aug 23, 17"",1.366185893096034"
"2017-08-24,43.8465,43.8664,42.3959,42.6443,7057477,7057477,-1.0433,-2.388,""Aug 24, 17"",1.3096792014428624"
"2017-08-25,42.8132,45.1382,42.7337,44.9593,11738415,11738415,2.315,5.429,""Aug 25, 17"",1.4350630710653025"
"2017-08-28,44.9395,45.0804,44.4924,44.6613,6969256,6969256,-0.298074,-0.663,""Aug 28, 17"",1.4189229444357183"
"2017-08-29,44.244,44.5619,44.0949,44.2738,5195211,5195211,-0.387495,-0.868,""Aug 29, 17"",1.3979353636673835"
"2017-08-30,44.2539,44.4775,43.6081,44.0353,5472629,5472629,-0.238458,-0.539,""Aug 30, 17"",1.3850178462138403"
"2017-08-31,44.2539,44.6513,44.1446,44.4526,3799621,3799621,0.417303,0.948,""Aug 31, 17"",1.4076194396451336"
"2017-09-01,44.5619,45.1779,44.3632,45.019,4569439,4569439,0.566338,1.274,""Sep 1, 17"",1.438296512541095"
"2017-09-05,44.5023,44.9892,43.5584,43.6379,8512885,8512885,-1.3811,-3.068,""Sep 5, 17"",1.3634940666078113"
"2017-09-06,42.8132,44.393,42.3329,44.0254,8796667,8796667,0.387495,0.888,""Sep 6, 17"",1.384481647376146"
"2017-09-07,43.9062,44.3384,43.2551,43.5584,5095010,5095010,-0.466981,-1.061,""Sep 7, 17"",1.35918822745663"
"2017-09-08,43.5286,43.8267,43.2107,43.3199,4684643,4684643,-0.23846,-0.547,""Sep 8, 17"",1.346270710003087"
"2017-09-11,43.7273,45.794,43.7174,45.5654,7921608,7921608,2.2455,5.183,""Sep 11, 17"",1.467890355461916"
"2017-09-12,45.6052,46.1814,45.3369,45.9927,6325114,6325114,0.427238,0.938,""Sep 12, 17"",1.4910335638807797"
"2017-09-13,46.0523,47.2744,45.8039,46.6981,7288178,7288178,0.70544,1.534,""Sep 13, 17"",1.5292390851039628"
"2017-09-14,46.4895,46.6385,45.8238,45.8933,5360496,5360496,-0.804797,-1.723,""Sep 14, 17"",1.4856499109043346"
"2017-09-15,45.009,45.7443,44.8997,45.7045,14846236,14846236,-0.18878,-0.411,""Sep 15, 17"",1.4754242199390142"
"2017-09-18,45.7244,46.0026,44.9792,45.019,4601233,4601233,-0.685568,-1.5,""Sep 18, 17"",1.438296512541095"
"2017-09-19,44.9892,45.3667,43.7472,44.0949,6884589,6884589,-0.924026,-2.053,""Sep 19, 17"",1.3882458715397574"
"2017-09-20,44.6315,45.2674,44.1744,45.1283,4708125,4708125,1.0333,2.343,""Sep 20, 17"",1.4442163643552346"
"2017-09-21,45.1779,46.2709,44.701,45.9927,5864367,5864367,0.864412,1.915,""Sep 21, 17"",1.4910335638807797"
